system_time_stamp,time,left_x,left_y,left_valid,left_pupil,left_pupil_valid,right_x,right_y,right_valid,right_pupil,right_pupil_valid,gaze_x,gaze_y,pupil_size,events
438034521929,17038.9,851.2336,554.6127,1,2.9626,1,717.5856,459.6984,1,2.9104,1,784.4096,507.1556,2.9365,
438034525928,17042.9,858.1807,547.0124,1,2.9934,1,722.9036,413.9171,1,3.0692,1,790.5422,480.4647,3.0313,
438034529928,17046.9,858.0397,543.5983,1,2.9624,1,720.3842,459.3379,1,2.9115,1,789.212,501.4681,2.937,
438034533929,17050.9,860.4373,528.1198,1,3.0329,1,702.8092,470.1247,1,2.8932,1,781.6233,499.1223,2.9631,
438034537928,17054.9,845.9732,545.7145,1,3.002,1,726.6816,459.3498,1,2.9607,1,786.3274,502.5322,2.9814,
438034541929,17058.9,847.3281,563.1736,1,2.9476,1,725.0577,442.3153,1,2.9585,1,786.1929,502.7445,2.9531,
438034545929,17062.9,842.2451,548.6613,1,2.9808,1,721.4099,463.5365,1,2.9138,1,781.8275,506.0989,2.9473,
438034549929,17066.9,870.5483,549.2792,1,3.0212,1,720.9279,465.7931,1,2.9494,1,795.7381,507.5361,2.9853,
438034553928,17070.9,866.198,573.8346,1,2.9909,1,720.9974,466.3182,1,2.9449,1,793.5977,520.0764,2.9679,
438034557928,17074.9,856.6663,569.1521,1,3.0206,1,721.5985,469.4937,1,2.9165,1,789.1324,519.3229,2.9686,
438034561929,17078.9,853.9267,565.3729,1,3.0048,1,720.9916,462.5204,1,2.9218,1,787.4592,513.9467,2.9633,
438034565928,17082.9,860.9787,559.8563,1,3.0018,1,726.6975,444.8356,1,2.9711,1,793.8381,502.3459,2.9864,
438034569929,17086.9,857.9392,575.1691,1,2.9956,1,724.6999,454.9066,1,2.9592,1,791.3196,515.0378,2.9774,
438034573929,17090.9,844.7029,564.6299,1,2.9839,1,721.9436,458.9943,1,2.964,1,783.3233,511.8121,2.9739,
438034577929,17094.9,846.9511,572.0073,1,2.9553,1,737.1051,450.0182,1,2.961,1,792.0281,511.0127,2.9582,
438034581928,17098.9,837.437,554.3243,1,3.0278,1,727.2621,469.0839,1,2.9308,1,782.3495,511.7041,2.9793,
438034585929,17102.9,859.4464,558.5657,1,3.0069,1,712.3117,452.454,1,2.925,1,785.879,505.5099,2.966,
438034589928,17106.9,855.0009,546.4944,1,3.0266,1,718.0249,470.759,1,2.9527,1,786.5129,508.6267,2.9896,
438034593928,17110.9,854.8393,560.0028,1,3.022,1,721.1954,470.5911,1,2.9624,1,788.0173,515.2969,2.9922,
438034597928,17114.9,853.4873,561.8591,1,3.0288,1,719.7873,463.3501,1,2.9628,1,786.6373,512.6046,2.9958,
438034601928,17118.9,855.2244,566.3039,1,2.9618,1,721.3112,476.1658,1,2.9394,1,788.2678,521.2349,2.9506,
438034605927,17122.9,857.8267,563.3602,1,2.9667,1,713.5783,475.5257,1,2.9321,1,785.7025,519.4429,2.9494,
438034609928,17126.9,863.6444,556.1446,1,3.0094,1,710.9334,472.4503,1,2.9359,1,787.2889,514.2974,2.9726,
438034613927,17130.9,849.1548,559.2872,1,2.9962,1,722.3713,462.608,1,2.96,1,785.763,510.9476,2.9781,
438034617928,17134.9,856.499,580.4632,1,2.9617,1,715.3455,455.3571,1,2.9882,1,785.9222,517.9102,2.975,
438034621928,17138.9,859.8554,564.7879,1,2.9893,1,716.0643,477.2176,1,2.916,1,787.9598,521.0027,2.9527,
438034625928,17142.9,862.4852,566.9407,1,3.0101,1,733.5574,467.5311,1,2.9292,1,798.0213,517.2359,2.9696,
438034629927,17146.9,869.4285,553.7766,1,3.0376,1,720.9842,466.8757,1,2.9317,1,795.2063,510.3262,2.9846,
438034633928,17150.9,858.2023,570.0921,1,2.9681,1,714.2299,462.165,1,2.9621,1,786.2161,516.1285,2.9651,
438034637929,17154.9,860.687,574.1355,1,2.9825,1,727.896,448.399,1,2.9781,1,794.2915,511.2672,2.9803,
438034641930,17158.9,862.7082,547.6233,1,3.0237,1,716.6675,473.8,1,2.944,1,789.6879,510.7116,2.9838,
438034645930,17162.9,863.4754,576.5752,1,3.0151,1,724.1205,472.466,1,2.9342,1,793.7979,524.5206,2.9746,
438034649930,17166.9,865.0846,564.7984,1,2.983,1,720.4436,458.9353,1,2.9596,1,792.7641,511.8668,2.9713,
438034653929,17170.9,863.4014,553.0611,1,2.9919,1,729.129,477.7271,1,2.9403,1,796.2652,515.3941,2.9661,
438034657930,17174.9,865.3785,543.0006,1,3.015,1,715.7506,453.0144,1,2.9781,1,790.5646,498.0075,2.9966,
438034661929,17178.9,865.7353,533.2934,1,3.0316,1,727.2297,442.2333,1,2.985,1,796.4825,487.7634,3.0083,
438034665930,17182.9,858.5617,536.7521,1,2.9971,1,732.0129,433.2357,1,3.0183,1,795.2873,484.9939,3.0077,
438034669930,17186.9,853.5223,544.4413,1,3.0119,1,730.2485,457.2361,1,2.9216,1,791.8854,500.8387,2.9667,
438034673930,17190.9,857.4906,564.1157,1,2.9679,1,740.0214,463.7976,1,2.9596,1,798.756,513.9566,2.9638,
438034677929,17194.9,862.5198,540.8544,1,3.0648,1,716.8215,457.823,1,2.9751,1,789.6707,499.3387,3.0199,
438034681930,17198.9,869.0191,564.8755,1,3.0161,1,738.6154,468.9195,1,2.9247,1,803.8172,516.8975,2.9704,
438034685929,17202.9,859.9876,561.2591,1,2.9709,1,713.3024,475.0604,1,2.9214,1,786.645,518.1598,2.9462,
438034689930,17206.9,865.7028,558.2236,1,3.0249,1,718.0677,465.3244,1,2.9499,1,791.8853,511.774,2.9874,
438034693930,17210.9,858.7954,552.6256,1,3.0338,1,724.8756,445.6356,1,3.0075,1,791.8355,499.1306,3.0206,
438034697930,17214.9,857.3747,558.7207,1,3.0535,1,728.1845,477.2445,1,2.9099,1,792.7796,517.9826,2.9817,
438034701929,17218.9,844.5301,565.2208,1,2.9823,1,718.1055,469.7994,1,2.9402,1,781.3178,517.5101,2.9613,
438034705930,17222.9,860.0943,562.3273,1,2.9799,1,716.9477,466.8288,1,2.935,1,788.521,514.5781,2.9575,
438034709929,17226.9,865.1417,570.113,1,2.9897,1,714.9914,467.9951,1,2.9323,1,790.0666,519.054,2.961,
438034713930,17230.9,852.4635,571.5377,1,2.9795,1,729.9827,477.273,1,2.9206,1,791.2231,524.4053,2.95,
438034717930,17234.9,866.2289,563.048,1,3.0242,1,719.9106,435.2662,1,3.0183,1,793.0697,499.1571,3.0212,
438034721930,17238.9,853.803,552.0557,1,3.0127,1,711.2498,448.6909,1,2.9815,1,782.5264,500.3733,2.9971,
438034725930,17242.9,864.4646,567.902,1,2.9963,1,725.2577,472.4376,1,2.9197,1,794.8612,520.1698,2.958,
438034729929,17246.9,867.5578,575.3916,1,3.04,1,719.1996,491.7541,1,2.9561,1,793.3787,533.5728,2.998,
438034733930,17250.9,847.7961,612.0291,1,3.0157,1,731.9104,508.8567,1,2.9559,1,789.8532,560.4429,2.9858,
438034737929,17254.9,867.5436,591.9432,1,3.0807,1,728.7321,514.7171,1,2.9643,1,798.1379,553.3302,3.0225,
438034741930,17258.9,866.4212,584.4197,1,3.1048,1,739.5316,513.3767,1,2.9494,1,802.9764,548.8982,3.0271,
438034745930,17262.9,874.5973,617.0979,1,2.9891,1,739.8094,501.684,1,2.9739,1,807.2034,559.3909,2.9815,
438034749930,17266.9,872.2778,612.0062,1,3.0143,1,728.6417,527.5048,1,2.9676,1,800.4597,569.7555,2.9909,
438034753930,17270.9,884.6544,594.131,1,3.0488,1,732.0574,501.0085,1,3.0229,1,808.3559,547.5698,3.0359,
438034757929,17274.9,875.7143,611.8702,1,2.9823,1,733.907,510.8992,1,2.9403,1,804.8106,561.3847,2.9613,
438034761930,17278.9,882.6819,598.6243,1,3.0408,1,730.9388,503.8346,1,2.9933,1,806.8104,551.2295,3.0171,
438034765928,17282.9,867.7919,599.8396,1,3.0379,1,732.6409,511.3711,1,2.9615,1,800.2164,555.6053,2.9997,
438034769929,17286.9,878.1041,583.3556,1,3.0905,1,729.544,515.5816,1,2.9207,1,803.8241,549.4686,3.0056,
438034773929,17290.9,865.8529,623.9018,1,2.9787,1,744.9904,499.0301,1,3.0008,1,805.4217,561.466,2.9898,
438034777929,17294.9,883.407,604.7783,1,3.0273,1,736.5484,514.6729,1,2.9595,1,809.9777,559.7256,2.9934,
438034781928,17298.9,882.21,596.9099,1,3.0489,1,737.8852,521.0468,1,2.9454,1,810.0476,558.9783,2.9972,
438034785929,17302.9,878.9117,616.0185,1,3.0015,1,745.006,521.3729,1,2.9323,1,811.9589,568.6957,2.9669,
438034789928,17306.9,880.4799,613.9669,1,2.9949,1,747.1071,519.0413,1,2.9369,1,813.7935,566.5041,2.9659,
438034793929,17310.9,864.235,594.1962,1,3.0301,1,737.7473,505.9502,1,2.9438,1,800.9912,550.0732,2.9869,
438034797929,17314.9,871.3324,624.7656,1,2.9871,1,750.6703,516.1504,1,2.9375,1,811.0014,570.458,2.9623,
438034801929,17318.9,876.8695,620.19,1,3.0143,1,748.3451,524.8796,1,2.8893,1,812.6073,572.5348,2.9518,
438034805928,17322.9,876.9281,611.2897,1,3.0621,1,743.9497,503.3449,1,2.9895,1,810.4389,557.3173,3.0258,
438034809929,17326.9,888.7018,613.4016,1,3.0395,1,726.876,504.8846,1,2.9282,1,807.7889,559.1431,2.9839,
438034813928,17330.9,884.4146,620.6833,1,3.0138,1,744.1682,520.1041,1,2.8966,1,814.2914,570.3937,2.9552,
438034817929,17334.9,880.1235,634.9799,1,3.0113,1,738.7093,505.6313,1,2.9683,1,809.4164,570.3056,2.9898,
438034821929,17338.9,887.8138,620.0986,1,3.0471,1,738.147,514.1152,1,2.9329,1,812.9804,567.1069,2.99,
438034825929,17342.9,876.6507,628.4425,1,3.0455,1,741.0776,521.8327,1,2.9339,1,808.8641,575.1376,2.9897,
438034829928,17346.9,881.8518,626.9272,1,3.0384,1,739.0057,520.309,1,2.9597,1,810.4287,573.6181,2.999,
438034833929,17350.9,875.0176,625.6835,1,3.0266,1,741.8082,543.4007,1,2.8956,1,808.4129,584.5421,2.9611,
438034837928,17354.9,882.9057,609.616,1,3.0383,1,742.3237,529.6106,1,2.9283,1,812.6147,569.6133,2.9833,
438034841929,17358.9,878.5367,612.6897,1,3.0591,1,752.1093,513.2476,1,2.9385,1,815.323,562.9686,2.9988,
438034845929,17362.9,883.943,597.2452,1,3.0694,1,745.1872,503.5321,1,2.9969,1,814.5651,550.3886,3.0331,
438034849929,17366.9,890.0819,588.8912,1,3.0894,1,744.1001,518.16,1,2.9333,1,817.091,553.5256,3.0114,
438034853928,17370.9,880.7676,626.6075,1,3.0275,1,747.6131,509.0514,1,2.9421,1,814.1903,567.8295,2.9848,
438034857929,17374.9,885.14,601.152,1,3.0953,1,751.4565,506.142,1,2.9722,1,818.2983,553.647,3.0338,
438034861928,17378.9,876.7779,628.5309,1,3.0266,1,743.0146,521.7321,1,2.9263,1,809.8963,575.1315,2.9765,
438034865929,17382.9,895.1305,613.9872,1,3.0724,1,728.0107,514.4684,1,2.9229,1,811.5706,564.2278,2.9977,
438034869929,17386.9,882.1643,615.1283,1,3.0452,1,744.3375,518.8739,1,2.9418,1,813.2509,567.0011,2.9935,
438034873929,17390.9,872.1695,622.4537,1,2.9941,1,746.5556,523.7429,1,2.9295,1,809.3625,573.0983,2.9618,
438034877928,17394.9,885.5721,607.7758,1,3.0636,1,755.2281,532.0925,1,2.9216,1,820.4001,569.9341,2.9926,
438034881929,17398.9,877.0639,617.6313,1,3.0032,1,747.7122,514.9518,1,2.9414,1,812.388,566.2916,2.9723,
438034885928,17402.9,880.0321,618.5478,1,3.0043,1,759.4822,533.0739,1,2.9027,1,819.7571,575.8109,2.9535,
438034889929,17406.9,871.3376,627.8887,1,2.9639,1,731.7254,522.6814,1,2.9379,1,801.5315,575.285,2.9509,
438034893929,17410.9,880.7122,619.5966,1,3.0051,1,738.6999,521.6873,1,2.9293,1,809.7061,570.642,2.9672,
438034897930,17414.9,882.4408,619.6921,1,3.004,1,755.2874,511.2336,1,2.9364,1,818.8641,565.4629,2.9702,
438034901929,17418.9,874.4539,620.589,1,2.9887,1,736.5926,539.3536,1,2.9043,1,805.5232,579.9713,2.9465,
438034905930,17422.9,896.2055,607.6425,1,3.035,1,739.1002,534.3656,1,2.8857,1,817.6529,571.004,2.9603,
438034909929,17426.9,885.3311,611.7696,1,3.0013,1,737.0955,522.1457,1,2.9244,1,811.2133,566.9577,2.9629,
438034913930,17430.9,883.2224,611.1851,1,3.0302,1,760.9254,530.8845,1,2.8593,1,822.0739,571.0348,2.9447,
438034917930,17434.9,875.9036,621.2636,1,2.9927,1,745.2896,514.2061,1,2.9589,1,810.5966,567.7348,2.9758,
438034921930,17438.9,905.3016,602.9215,1,3.05,1,739.6595,515.6211,1,2.9262,1,822.4805,559.2713,2.9881,
438034925929,17442.9,873.1325,616.4221,1,2.9934,1,752.7842,494.6159,1,2.9659,1,812.9583,555.519,2.9797,
438034929929,17446.9,879.8837,624.0968,1,2.9993,1,756.0728,503.763,1,2.9524,1,817.9782,563.9299,2.9759,
438034933930,17450.9,890.4487,613.7946,1,3.0281,1,732.8248,524.2468,1,2.8649,1,811.6367,569.0207,2.9465,
438034937929,17454.9,882.8583,626.636,1,2.9742,1,741.3272,508.9283,1,2.9583,1,812.0927,567.7822,2.9662,
438034941930,17458.9,891.0579,619.4701,1,3.0124,1,749.3036,505.3413,1,2.9592,1,820.1807,562.4057,2.9858,
438034945930,17462.9,886.2122,614.5657,1,3.025,1,758.7988,512.7561,1,2.9258,1,822.5055,563.6609,2.9754,
438034949930,17466.9,890.1526,642.5854,1,2.9582,1,742.8438,519.1148,1,2.8966,1,816.4982,580.8501,2.9274,
438034953929,17470.9,895.8399,606.3186,1,3.0482,1,741.6268,505.0395,1,2.9637,1,818.7333,555.6791,3.0059,
438034957929,17474.9,880.4862,651.1727,1,2.9739,1,738.9814,527.168,1,2.9209,1,809.7338,589.1704,2.9474,
438034961929,17478.9,894.9799,624.0069,1,3.0209,1,741.517,533.5741,1,2.934,1,818.2484,578.7905,2.9775,
438034965930,17482.9,880.3814,618.3527,1,3.0279,1,744.154,520.0107,1,2.9292,1,812.2677,569.1817,2.9786,
438034969930,17486.9,889.6704,623.7258,1,2.9958,1,757.9854,533.1498,1,2.8781,1,823.8279,578.4378,2.9369,
438034973930,17490.9,882.1719,634.8543,1,2.9781,1,741.8387,505.8102,1,2.9735,1,812.0053,570.3322,2.9758,
438034977929,17494.9,883.2305,612.7769,1,3.0078,1,743.5162,520.5538,1,2.9074,1,813.3733,566.6653,2.9576,
438034981929,17498.9,897.8679,603.1631,1,3.0158,1,747.4128,525.8647,1,2.8969,1,822.6403,564.5139,2.9563,
438034985929,17502.9,885.0921,613.3209,1,3.0093,1,747.8279,517.9483,1,2.9363,1,816.46,565.6346,2.9728,
438034989930,17506.9,896.3788,624.5225,1,2.9417,1,779.6057,518.6547,1,2.9303,1,837.9922,571.5886,2.936,
438034993930,17510.9,968.6044,606.9054,1,2.9892,1,864.5782,517.0951,1,2.9204,1,916.5913,562.0002,2.9548,
438034997930,17514.9,1080.0459,624.1188,1,2.9652,1,943.4934,494.3074,1,2.9588,1,1011.7697,559.2131,2.962,
438035001929,17518.9,1137.2745,623.0036,1,2.9895,1,1013.4774,511.792,1,2.9057,1,1075.376,567.3978,2.9476,
438035005929,17522.9,1175.906,596.35,1,3.0043,1,1040.0414,505.9066,1,2.9189,1,1107.9737,551.1283,2.9616,
438035009929,17526.9,1207.0375,617.8661,1,2.9763,1,1079.6932,489.5559,1,2.9119,1,1143.3654,553.711,2.9441,
438035013930,17530.9,1195.9283,607.003,1,2.9989,1,1048.5839,478.3429,1,2.9142,1,1122.2561,542.673,2.9565,
438035017930,17534.9,1166.8492,596.3897,1,3.0422,1,1002.2884,465.5349,1,2.9192,1,1084.5688,530.9623,2.9807,
438035021930,17538.9,1139.0451,599.9813,1,3.065,1,995.065,484.5038,1,2.9033,1,1067.0551,542.2425,2.9842,
438035025929,17542.9,1149.1339,616.5392,1,3.0066,1,1030.5428,472.9055,1,2.9661,1,1089.8383,544.7223,2.9863,
438035029928,17546.9,1174.2953,605.0467,1,3.0362,1,1034.598,486.1547,1,2.9422,1,1104.4466,545.6007,2.9892,
438035033928,17550.9,1198.8218,619.8823,1,2.9527,1,1062.7572,487.6583,1,2.9141,1,1130.7895,553.7703,2.9334,
438035037929,17554.9,1199.9208,613.7873,1,2.9556,1,1052.2974,488.2772,1,2.8926,1,1126.1091,551.0323,2.9241,
438035041929,17558.9,1192.5261,629.4038,1,2.9785,1,1058.9583,487.694,1,2.9058,1,1125.7422,558.5489,2.9421,
438035045929,17562.9,1192.7046,607.2893,1,2.9853,1,1056.4756,483.101,1,2.927,1,1124.5901,545.1952,2.9561,
438035049928,17566.9,1190.0262,619.9217,1,2.9478,1,1051.4077,485.4597,1,2.9143,1,1120.717,552.6907,2.9311,
438035053928,17570.9,1185.585,586.6091,1,3.074,1,1052.6915,475.4051,1,2.919,1,1119.1383,531.0071,2.9965,
438035057928,17574.9,1182.3864,602.8804,1,3.0075,1,1041.3511,484.456,1,2.9199,1,1111.8688,543.6682,2.9637,
438035061929,17578.9,1196.1508,603.2825,1,3.0386,1,1042.4095,494.6854,1,2.9061,1,1119.2801,548.984,2.9724,
438035065928,17582.9,1197.2145,619.0088,1,2.9962,1,1042.9233,484.5755,1,2.9389,1,1120.0689,551.7922,2.9676,
438035069929,17586.9,1202.9719,597.3805,1,3.0405,1,1054.6565,491.8699,1,2.9005,1,1128.8142,544.6252,2.9705,
438035073928,17590.9,1204.7086,625.0287,1,2.9498,1,1052.3515,467.0292,1,2.9799,1,1128.53,546.0289,2.9648,
438035077928,17594.9,1198.2552,609.9142,1,3.0233,1,1041.4161,486.4393,1,2.93,1,1119.8357,548.1768,2.9767,
438035081928,17598.9,1194.8259,616.8663,1,2.9842,1,1050.0269,484.4199,1,2.9272,1,1122.4264,550.6431,2.9557,
438035085929,17602.9,1195.3736,614.6892,1,3.0008,1,1056.194,477.8421,1,2.9392,1,1125.7838,546.2657,2.97,
438035089928,17606.9,1189.6505,608.8918,1,3.0244,1,1038.1586,472.4638,1,2.9593,1,1113.9046,540.6778,2.9918,
438035093929,17610.9,1195.4148,605.7809,1,3.0169,1,1041.5021,462.776,1,3.0305,1,1118.4584,534.2784,3.0237,
438035097928,17614.9,1203.2308,600.4355,1,3.021,1,1035.0877,486.2869,1,2.9545,1,1119.1592,543.3612,2.9877,
438035101928,17618.9,1194.7028,618.0349,1,2.9839,1,1042.8678,478.5699,1,2.9502,1,1118.7853,548.3024,2.967,
438035105928,17622.9,1195.2695,613.7392,1,2.9999,1,1046.8078,502.6169,1,2.8969,1,1121.0386,558.178,2.9484,
438035109929,17626.9,1203.1739,585.6781,1,3.0519,1,1042.1808,474.9246,1,2.9583,1,1122.6774,530.3013,3.0051,
438035113928,17630.9,1200.3054,581.592,1,3.015,1,1051.2273,490.3841,1,2.9153,1,1125.7664,535.988,2.9652,
438035117929,17634.9,1193.0907,593.1813,1,2.9786,1,1036.7927,491.8067,1,2.9232,1,1114.9417,542.494,2.9509,
438035121929,17638.9,1189.1486,581.4174,1,3.0124,1,1036.5932,478.5195,1,2.9312,1,1112.8709,529.9685,2.9718,
438035125928,17642.9,1198.0013,577.071,1,3.0366,1,1033.652,480.1003,1,2.9643,1,1115.8266,528.5857,3.0005,
438035129928,17646.9,1194.1063,587.16,1,3.0267,1,1051.7936,490.6357,1,2.8841,1,1122.95,538.8978,2.9554,
438035133928,17650.9,1198.5498,593.2117,1,3.0125,1,1036.6546,493.8824,1,2.9192,1,1117.6022,543.547,2.9658,
438035137928,17654.9,1188.6463,607.5269,1,3.0149,1,1031.8433,490.4903,1,2.9491,1,1110.2448,549.0086,2.982,
438035141928,17658.9,1192.3792,607.7224,1,2.9982,1,1044.2331,495.9648,1,2.9064,1,1118.3061,551.8436,2.9523,
438035145929,17662.9,1199.4787,597.8261,1,3.056,1,1037.8638,482.982,1,2.9594,1,1118.6712,540.404,3.0077,
438035149929,17666.9,1182.3816,598.8519,1,3.0343,1,1037.7105,485.2502,1,2.9676,1,1110.0461,542.051,3.0009,
438035153928,17670.9,1195.0557,605.1015,1,3.0388,1,1039.3959,488.4358,1,2.9403,1,1117.2258,546.7686,2.9895,
438035157928,17674.9,1183.9897,599.0875,1,3.0548,1,1047.2714,494.0402,1,2.9143,1,1115.6306,546.5638,2.9845,
438035161927,17678.9,1217.2602,602.4688,1,3.0227,1,1052.5043,490.3456,1,2.9544,1,1134.8823,546.4072,2.9885,
438035165927,17682.9,1201.7435,617.8203,1,2.9896,1,1043.7104,476.5208,1,2.966,1,1122.727,547.1705,2.9778,
438035169928,17686.9,1210.07,612.1152,1,3.0099,1,1040.6805,482.4527,1,2.9272,1,1125.3753,547.284,2.9686,
438035173928,17690.9,1209.0246,610.5087,1,3.0473,1,1046.7944,460.8045,1,2.976,1,1127.9095,535.6566,3.0117,
438035177927,17694.9,1205.332,620.9041,1,3.0296,1,1050.0555,486.9747,1,2.9279,1,1127.6938,553.9394,2.9788,
438035181927,17698.9,1203.8491,627.4112,1,3.0172,1,1038.136,482.1624,1,2.9661,1,1120.9926,554.7868,2.9917,
438035185927,17702.9,1203.2516,615.0587,1,2.9744,1,1033.2394,487.2198,1,2.9684,1,1118.2455,551.1393,2.9714,
438035189927,17706.9,1214.1249,582.9723,1,3.0312,1,1041.4427,489.7478,1,2.9293,1,1127.7838,536.3601,2.9802,
438035193928,17710.9,1197.8276,609.8916,1,2.9964,1,1039.4828,478.4545,1,2.9674,1,1118.6552,544.173,2.9819,
438035197928,17714.9,1200.4793,604.1226,1,3.038,1,1041.098,467.2694,1,2.98,1,1120.7886,535.696,3.009,
438035201927,17718.9,1205.8975,612.8668,1,3.0049,1,1037.9704,470.8941,1,2.9621,1,1121.934,541.8804,2.9835,
438035205927,17722.9,1197.3491,611.3771,1,3.0181,1,1041.4437,486.8172,1,2.9257,1,1119.3964,549.0972,2.9719,
438035209928,17726.9,1200.4983,595.9494,1,3.0037,1,1036.6493,471.0074,1,2.9495,1,1118.5738,533.4784,2.9766,
438035213928,17730.9,1204.5572,594.6422,1,3.0722,1,1048.1575,480.2468,1,2.9024,1,1126.3573,537.4445,2.9873,
438035217929,17734.9,1194.5748,616.4786,1,2.9673,1,1047.7661,479.9481,1,2.9579,1,1121.1705,548.2134,2.9626,
438035221929,17738.9,1184.5064,610.1684,1,3.0008,1,1045.6542,480.8566,1,2.9473,1,1115.0803,545.5125,2.974,
438035225928,17742.9,1195.6435,586.8658,1,3.0636,1,1052.7413,479.7261,1,2.9757,1,1124.1924,533.296,3.0196,
438035229928,17746.9,1198.4825,602.0141,1,3.0444,1,1041.2699,484.3819,1,2.9836,1,1119.8762,543.198,3.014,
438035233928,17750.9,1191.5192,589.1187,1,3.0315,1,1046.8255,489.8777,1,2.9401,1,1119.1724,539.4982,2.9858,
438035237928,17754.9,1191.4188,583.0092,1,3.0299,1,1048.4691,496.9057,1,2.9266,1,1119.9439,539.9574,2.9783,
438035241928,17758.9,1186.456,597.7716,1,3.0285,1,1058.7096,479.4014,1,2.9529,1,1122.5828,538.5865,2.9907,
438035245928,17762.9,1189.3152,585.7514,1,3.0598,1,1056.4476,480.262,1,2.9216,1,1122.8814,533.0067,2.9907,
438035249927,17766.9,1184.6769,587.0227,1,3.0219,1,1049.8127,488.0173,1,2.9263,1,1117.2448,537.52,2.9741,
438035253927,17770.9,1189.2563,595.7133,1,2.9798,1,1053.9043,481.4755,1,2.9581,1,1121.5803,538.5944,2.9689,
438035257927,17774.9,1191.7022,586.5664,1,3.012,1,1044.6952,472.2206,1,2.9443,1,1118.1987,529.3935,2.9782,
438035261927,17778.9,1195.0975,597.129,1,2.9767,1,1052.6062,486.5819,1,2.9196,1,1123.8518,541.8554,2.9482,
438035265928,17782.9,1187.5578,586.6211,1,2.9768,1,1052.993,470.6093,1,2.9357,1,1120.2754,528.6152,2.9563,
438035269928,17786.9,1200.8826,594.0455,1,2.9979,1,1038.8888,482.0911,1,2.9197,1,1119.8857,538.0683,2.9588,
438035273927,17790.9,1190.5404,571.0405,1,3.0231,1,1043.3822,482.0014,1,2.9379,1,1116.9613,526.521,2.9805,
438035277927,17794.9,1187.676,581.2561,1,3.0215,1,1051.6814,479.4341,1,2.912,1,1119.6787,530.3451,2.9667,
438035281927,17798.9,1183.3582,599.2217,1,2.983,1,1051.8566,504.4565,1,2.8423,1,1117.6074,551.8391,2.9126,
438035285927,17802.9,1199.8513,587.8926,1,3.017,1,1042.4665,491.6355,1,2.897,1,1121.1589,539.764,2.957,
438035289927,17806.9,1196.7968,571.9392,1,3.02,1,1028.7698,477.351,1,2.945,1,1112.7833,524.6451,2.9825,
438035293926,17810.9,1193.1761,589.2636,1,2.9891,1,1038.344,492.6355,1,2.9201,1,1115.76,540.9495,2.9546,
438035297926,17814.9,1192.2449,581.2724,1,3.013,1,1042.557,475.0739,1,2.9492,1,1117.401,528.1731,2.9811,
438035301926,17818.9,1202.915,585.2894,1,2.9941,1,1062.3458,490.3832,1,2.9053,1,1132.6304,537.8363,2.9497,
438035305926,17822.9,1205.8161,579.2627,1,2.9972,1,1055.3363,483.6767,1,2.9264,1,1130.5762,531.4697,2.9618,
438035309926,17826.9,1193.9825,581.0457,1,2.9723,1,1046.8435,485.3339,1,2.9225,1,1120.413,533.1898,2.9474,
438035313927,17830.9,1162.3081,595.3091,1,2.9942,1,1022.9672,485.5239,1,2.9162,1,1092.6377,540.4165,2.9552,
438035317926,17834.9,1079.212,613.3113,1,2.9556,1,974.2817,489.4093,1,2.9811,1,1026.7468,551.3603,2.9684,
438035321926,17838.9,972.9857,626.2112,1,2.9824,1,865.7718,492.1152,1,2.948,1,919.3787,559.1632,2.9652,
438035325926,17842.9,881.9126,610.7434,1,3.021,1,787.1407,509.0913,1,2.9637,1,834.5266,559.9173,2.9923,
438035329926,17846.9,841.9888,638.0927,1,3.0148,1,739.8057,513.3169,1,2.9734,1,790.8973,575.7048,2.9941,
438035333926,17850.9,822.723,627.7299,1,3.0252,1,720.6363,535.7087,1,2.9088,1,771.6797,581.7193,2.967,
438035337926,17854.9,869.6171,615.2446,1,3.0221,1,724.2206,545.5679,1,2.8582,1,796.9188,580.4063,2.9402,
438035341927,17858.9,903.2743,613.6183,1,2.953,1,731.58,513.0354,1,2.9141,1,817.4272,563.3268,2.9336,
438035345926,17862.9,906.5971,607.1946,1,2.9708,1,740.6746,499.1905,1,2.9601,1,823.6358,553.1926,2.9654,
438035349926,17866.9,901.2705,610.56,1,2.9888,1,747.2208,515.5062,1,2.9199,1,824.2456,563.0331,2.9544,
438035353926,17870.9,856.1099,624.3535,1,2.9808,1,735.0755,507.5154,1,2.9344,1,795.5927,565.9344,2.9576,
438035357926,17874.9,847.7723,612.7167,1,3.0113,1,711.5168,533.364,1,2.8779,1,779.6445,573.0403,2.9446,
438035361926,17878.9,840.0483,604.1278,1,3.0225,1,701.0387,513.1866,1,2.9044,1,770.5435,558.6572,2.9635,
438035365927,17882.9,831.3684,612.5638,1,2.9784,1,705.0743,536.4056,1,2.8851,1,768.2213,574.4847,2.9318,
438035369926,17886.9,851.3242,619.7673,1,3.0018,1,717.5868,515.4119,1,2.9199,1,784.4555,567.5896,2.9608,
438035373926,17890.9,856.2155,616.2451,1,2.9583,1,712.3758,520.6626,1,2.9284,1,784.2957,568.4538,2.9434,
438035377926,17894.9,855.7424,629.196,1,2.9933,1,711.8612,530.5312,1,2.8567,1,783.8018,579.8636,2.925,
438035381926,17898.9,854.7525,626.5633,1,2.9314,1,709.3306,494.8807,1,2.986,1,782.0415,560.722,2.9587,
